_id,accountId,projectId,date,userId,roleId,teamId,isDeleted,userType,customerId,allocatedMins,softAllocatedMins,hardAllocatedMins,estimatedRevenue,actualRevenue,estimatedMargin,actualMargin,estimatedCost,actualCost,actualProfit,estimatedProfit,estimatedRevenueInProjectCurrency,actualRevenueInProjectCurrency,estimatedMarginInProjectCurrency,actualMarginInProjectCurrency,estimatedCostInProjectCurrency,actualCostInProjectCurrency,actualProfitInProjectCurrency,estimatedProfitInProjectCurrency,billableMinutes,nonBillableMinutes,costRate,billRate,trackedMinutes,utilisation,billableUtilisation,plannedUtilisation,capacityInMinutes,financeType,version,primaryTableMaxVersion._id,primaryTableMaxVersion.version
2025-10-30_440319_323759_85703,16946,440319,10-30-2025,323759,85703,139508,0,,200924,372.78333333333336,0.0,372.78333333333336,372.78,0.0,9.997853962122427,0.0,335.51,0.0,0.0,37.26999999999998,372.78,0.0,9.997853962122427,0.0,335.51,0.0,0.0,37.26999999999998,0,0,54,60.0,0,0.0,0.0,0.7766319444444445,480,TIME_AND_MATERIAL,1743929181648127931,2025-10-30_440319_323759_85703,1743929181648127931
2025-10-30_440319_323760_85704,16946,440319,10-30-2025,323760,85704,139509,0,,200924,124.86666666666666,0.0,124.86666666666666,187.3,0.0,10.000000000000009,0.0,168.57,0.0,0.0,18.730000000000015,187.3,0.0,10.000000000000009,0.0,168.57,0.0,0.0,18.730000000000015,0,0,81,90.0,0,0.0,0.0,0.2601388888888888,480,TIME_AND_MATERIAL,1743929174258118519,2025-10-30_440319_323760_85704,1743929174258118519
2025-10-30_440319_323761_85705,16946,440319,10-30-2025,323761,85705,139510,0,,200924,279.5833333333333,0.0,279.5833333333333,372.78,0.0,11.250603573153066,0.0,330.84,0.0,0.0,41.94,372.78,0.0,11.250603573153066,0.0,330.84,0.0,0.0,41.94,0,0,71,80.0,0,0.0,0.0,0.5824652777777778,480,TIME_AND_MATERIAL,1743929177687477852,2025-10-30_440319_323761_85705,1743929177687477852
2025-10-30_440319_323762_85706,16946,440319,10-30-2025,323762,85706,139511,0,,200924,410.55,0.0,410.55,410.55,0.0,9.998782121544272,0.0,369.5,0.0,0.0,41.05000000000001,410.55,0.0,9.998782121544272,0.0,369.5,0.0,0.0,41.05000000000001,0,0,54,60.0,0,0.0,0.0,0.8553125,480,TIME_AND_MATERIAL,1743929173788468664,2025-10-30_440319_323762_85706,1743929173788468664
2025-10-30_440319_323764_85708,16946,440319,10-30-2025,323764,85708,139513,0,,200924,436.1333333333333,0.0,436.1333333333333,472.48,0.0,38.46088723332205,0.0,290.76,0.0,0.0,181.72000000000003,472.48,0.0,38.46088723332205,0.0,290.76,0.0,0.0,181.72000000000003,0,0,40,65.0,0,0.0,0.0,0.9086111111111111,480,TIME_AND_MATERIAL,1743929175467122166,2025-10-30_440319_323764_85708,1743929175467122166
2025-10-30_440319_323767_85709,16946,440319,10-30-2025,323767,85709,139514,0,,200924,32.28333333333333,0.0,32.28333333333333,34.97,0.0,10.7520732056048,0.0,31.21,0.0,0.0,3.759999999999998,34.97,0.0,10.7520732056048,0.0,31.21,0.0,0.0,3.759999999999998,0,0,58,65.0,0,0.0,0.0,0.0672569444444444,480,TIME_AND_MATERIAL,1743929173215413758,2025-10-30_440319_323767_85709,1743929173215413758
2025-10-30_440319_376202_97584,16946,440319,10-30-2025,376202,97584,0,0,,200924,60.9,0.0,60.9,203.0,0.0,100.0,0.0,0.0,0.0,0.0,203.0,203.0,0.0,100.0,0.0,0.0,0.0,0.0,203.0,0,0,186,200.0,0,0.0,0.0,0.126875,480,TIME_AND_MATERIAL,1743929172681086791,2025-10-30_440319_376202_97584,1743929172681086791
2025-10-30_440319_USER_ID_85699,16946,440319,10-30-2025,0,85699,139504,0,,200924,89.83333333333333,0.0,89.83333333333333,97.32,0.0,7.696259761611175,0.0,89.83,0.0,0.0,7.489999999999995,97.32,0.0,7.696259761611175,0.0,89.83,0.0,0.0,7.489999999999995,0,0,60,65.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1743929174938825100,2025-10-30_440319_USER_ID_85699,1743929174938825100
2025-10-30_500197_235382_75461,16946,500197,10-30-2025,235382,75461,0,0,,194508,96.0,0.0,96.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,-224.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,-224.0,0,0,140,0.0,0,0.0,0.0,0.2,480,NON_BILLABLE,1742565933644030077,2025-10-30_500197_235382_75461,1742565933644030077
2025-10-30_531566_275181_75461,16946,531566,10-30-2025,275181,75461,0,0,,200931,6.0,0.0,6.0,24.48,0.0,42.810457516339866,0.0,14.0,0.0,0.0,10.48,22.5,0.0,42.8,0.0,12.87,0.0,0.0,9.63,0,0,140,244.8,0,0.0,0.0,0.0125,480,TIME_AND_MATERIAL,1742569873283257342,2025-10-30_531566_275181_75461,1742569873283257342
2025-10-30_531566_USER_ID_84248,16946,531566,10-30-2025,0,84248,137046,0,,200931,48.0,0.0,48.0,195.84,0.0,42.810457516339866,0.0,112.0,0.0,0.0,83.84,180.0,0.0,42.81111111111111,0.0,102.94,0.0,0.0,77.06,0,0,140,244.8,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1742569895286254246,2025-10-30_531566_USER_ID_84248,1742569895286254246
2025-10-31_339879_297490_82413,16946,339879,10-31-2025,297490,82413,133700,0,,200924,60.0,0.0,60.0,200.0,0.0,30.0,0.0,140.0,0.0,0.0,60.0,200.0,0.0,30.0,0.0,140.0,0.0,0.0,60.0,0,0,140,200.0,0,0.0,0.0,0.125,480,TIME_AND_MATERIAL,1742565909635764741,2025-10-31_339879_297490_82413,1742565909635764741
2025-10-31_440319_305136_85698,16946,440319,10-31-2025,305136,85698,139503,0,,200924,159.28333333333333,0.0,159.28333333333333,504.4,0.0,10.527359238699438,0.0,451.3,0.0,0.0,53.099999999999966,504.4,0.0,10.527359238699438,0.0,451.3,0.0,0.0,53.099999999999966,0,0,170,190.0,0,0.0,0.0,0.3318402777777777,480,TIME_AND_MATERIAL,1743929181203784190,2025-10-31_440319_305136_85698,1743929181203784190
2025-10-31_440319_323755_85699,16946,440319,10-31-2025,323755,85699,0,0,,200924,89.83333333333333,0.0,89.83333333333333,97.32,0.0,10.768598438142202,0.0,86.84,0.0,0.0,10.47999999999999,97.32,0.0,10.768598438142202,0.0,86.84,0.0,0.0,10.47999999999999,0,0,58,65.0,0,0.0,0.0,0.1871527777777777,480,TIME_AND_MATERIAL,1743929182031783449,2025-10-31_440319_323755_85699,1743929182031783449
2025-10-31_440319_323756_85701,16946,440319,10-31-2025,323756,85701,139506,0,,200924,244.86666666666667,0.0,244.86666666666667,816.22,0.0,10.499620200436162,0.0,730.52,0.0,0.0,85.70000000000005,816.22,0.0,10.499620200436162,0.0,730.52,0.0,0.0,85.70000000000005,0,0,179,200.0,0,0.0,0.0,0.5101388888888889,480,TIME_AND_MATERIAL,1743929180991487495,2025-10-31_440319_323756_85701,1743929180991487495
2025-10-31_440319_323758_85702,16946,440319,10-31-2025,323758,85702,139507,0,,200924,76.13333333333334,0.0,76.13333333333334,205.56,0.0,3.70208211714342,0.0,197.95,0.0,0.0,7.610000000000014,205.56,0.0,3.70208211714342,0.0,197.95,0.0,0.0,7.610000000000014,0,0,156,162.0,0,0.0,0.0,0.1586111111111111,480,TIME_AND_MATERIAL,1743929178084362910,2025-10-31_440319_323758_85702,1743929178084362910
2025-10-31_440319_323759_85703,16946,440319,10-31-2025,323759,85703,139508,0,,200924,372.78333333333336,0.0,372.78333333333336,372.78,0.0,9.997853962122427,0.0,335.51,0.0,0.0,37.26999999999998,372.78,0.0,9.997853962122427,0.0,335.51,0.0,0.0,37.26999999999998,0,0,54,60.0,0,0.0,0.0,0.7766319444444445,480,TIME_AND_MATERIAL,1743929174591147340,2025-10-31_440319_323759_85703,1743929174591147340
2025-10-31_440319_323760_85704,16946,440319,10-31-2025,323760,85704,139509,0,,200924,124.86666666666666,0.0,124.86666666666666,187.3,0.0,10.000000000000009,0.0,168.57,0.0,0.0,18.730000000000015,187.3,0.0,10.000000000000009,0.0,168.57,0.0,0.0,18.730000000000015,0,0,81,90.0,0,0.0,0.0,0.2601388888888888,480,TIME_AND_MATERIAL,1743929176475211546,2025-10-31_440319_323760_85704,1743929176475211546
2025-10-31_440319_323761_85705,16946,440319,10-31-2025,323761,85705,139510,0,,200924,279.5833333333333,0.0,279.5833333333333,372.78,0.0,11.250603573153066,0.0,330.84,0.0,0.0,41.94,372.78,0.0,11.250603573153066,0.0,330.84,0.0,0.0,41.94,0,0,71,80.0,0,0.0,0.0,0.5824652777777778,480,TIME_AND_MATERIAL,1743929172106140397,2025-10-31_440319_323761_85705,1743929172106140397
2025-10-31_440319_323762_85706,16946,440319,10-31-2025,323762,85706,139511,0,,200924,410.55,0.0,410.55,410.55,0.0,9.998782121544272,0.0,369.5,0.0,0.0,41.05000000000001,410.55,0.0,9.998782121544272,0.0,369.5,0.0,0.0,41.05000000000001,0,0,54,60.0,0,0.0,0.0,0.8553125,480,TIME_AND_MATERIAL,1743929176961725692,2025-10-31_440319_323762_85706,1743929176961725692
2025-10-31_440319_323764_85708,16946,440319,10-31-2025,323764,85708,139513,0,,200924,436.1333333333333,0.0,436.1333333333333,472.48,0.0,38.46088723332205,0.0,290.76,0.0,0.0,181.72000000000003,472.48,0.0,38.46088723332205,0.0,290.76,0.0,0.0,181.72000000000003,0,0,40,65.0,0,0.0,0.0,0.9086111111111111,480,TIME_AND_MATERIAL,1743929174970914757,2025-10-31_440319_323764_85708,1743929174970914757
2025-10-31_440319_323767_85709,16946,440319,10-31-2025,323767,85709,139514,0,,200924,32.28333333333333,0.0,32.28333333333333,34.97,0.0,10.7520732056048,0.0,31.21,0.0,0.0,3.759999999999998,34.97,0.0,10.7520732056048,0.0,31.21,0.0,0.0,3.759999999999998,0,0,58,65.0,0,0.0,0.0,0.0672569444444444,480,TIME_AND_MATERIAL,1743929177560553961,2025-10-31_440319_323767_85709,1743929177560553961
2025-10-31_440319_376202_97584,16946,440319,10-31-2025,376202,97584,0,0,,200924,60.9,0.0,60.9,203.0,0.0,100.0,0.0,0.0,0.0,0.0,203.0,203.0,0.0,100.0,0.0,0.0,0.0,0.0,203.0,0,0,186,200.0,0,0.0,0.0,0.126875,480,TIME_AND_MATERIAL,1743929178487845539,2025-10-31_440319_376202_97584,1743929178487845539
2025-10-31_440319_USER_ID_85699,16946,440319,10-31-2025,0,85699,139504,0,,200924,89.83333333333333,0.0,89.83333333333333,97.32,0.0,7.696259761611175,0.0,89.83,0.0,0.0,7.489999999999995,97.32,0.0,7.696259761611175,0.0,89.83,0.0,0.0,7.489999999999995,0,0,60,65.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1743929177965099862,2025-10-31_440319_USER_ID_85699,1743929177965099862
2025-10-31_500197_235382_75461,16946,500197,10-31-2025,235382,75461,0,0,,194508,96.0,0.0,96.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,-224.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,-224.0,0,0,140,0.0,0,0.0,0.0,0.2,480,NON_BILLABLE,1742565944641116754,2025-10-31_500197_235382_75461,1742565944641116754
2025-10-31_531566_275181_75461,16946,531566,10-31-2025,275181,75461,0,0,,200931,6.0,0.0,6.0,24.48,0.0,42.810457516339866,0.0,14.0,0.0,0.0,10.48,22.5,0.0,42.8,0.0,12.87,0.0,0.0,9.63,0,0,140,244.8,0,0.0,0.0,0.0125,480,TIME_AND_MATERIAL,1742569907289549606,2025-10-31_531566_275181_75461,1742569907289549606
2025-10-31_531566_USER_ID_84248,16946,531566,10-31-2025,0,84248,137046,0,,200931,48.0,0.0,48.0,195.84,0.0,42.810457516339866,0.0,112.0,0.0,0.0,83.84,180.0,0.0,42.81111111111111,0.0,102.94,0.0,0.0,77.06,0,0,140,244.8,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1742569896343039926,2025-10-31_531566_USER_ID_84248,1742569896343039926
2025-11-03_339879_297490_82413,16946,339879,11-03-2025,297490,82413,133700,0,,200924,60.0,0.0,60.0,200.0,0.0,30.0,0.0,140.0,0.0,0.0,60.0,200.0,0.0,30.0,0.0,140.0,0.0,0.0,60.0,0,0,140,200.0,0,0.0,0.0,0.125,480,TIME_AND_MATERIAL,1742565900621823606,2025-11-03_339879_297490_82413,1742565900621823606
2025-11-03_440319_305136_85698,16946,440319,11-03-2025,305136,85698,139503,0,,200924,159.28333333333333,0.0,159.28333333333333,504.4,0.0,10.527359238699438,0.0,451.3,0.0,0.0,53.099999999999966,504.4,0.0,10.527359238699438,0.0,451.3,0.0,0.0,53.099999999999966,0,0,170,190.0,0,0.0,0.0,0.3318402777777777,480,TIME_AND_MATERIAL,1743929176097638092,2025-11-03_440319_305136_85698,1743929176097638092
2025-11-03_440319_323755_85699,16946,440319,11-03-2025,323755,85699,0,0,,200924,89.83333333333333,0.0,89.83333333333333,97.32,0.0,10.768598438142202,0.0,86.84,0.0,0.0,10.47999999999999,97.32,0.0,10.768598438142202,0.0,86.84,0.0,0.0,10.47999999999999,0,0,58,65.0,0,0.0,0.0,0.1871527777777777,480,TIME_AND_MATERIAL,1743929178959748196,2025-11-03_440319_323755_85699,1743929178959748196
2025-11-03_440319_323756_85701,16946,440319,11-03-2025,323756,85701,139506,0,,200924,244.86666666666667,0.0,244.86666666666667,816.22,0.0,10.499620200436162,0.0,730.52,0.0,0.0,85.70000000000005,816.22,0.0,10.499620200436162,0.0,730.52,0.0,0.0,85.70000000000005,0,0,179,200.0,0,0.0,0.0,0.5101388888888889,480,TIME_AND_MATERIAL,1743929181146085211,2025-11-03_440319_323756_85701,1743929181146085211
2025-11-03_440319_323758_85702,16946,440319,11-03-2025,323758,85702,139507,0,,200924,76.13333333333334,0.0,76.13333333333334,205.56,0.0,3.70208211714342,0.0,197.95,0.0,0.0,7.610000000000014,205.56,0.0,3.70208211714342,0.0,197.95,0.0,0.0,7.610000000000014,0,0,156,162.0,0,0.0,0.0,0.1586111111111111,480,TIME_AND_MATERIAL,1743929172701458729,2025-11-03_440319_323758_85702,1743929172701458729
2025-11-03_440319_323759_85703,16946,440319,11-03-2025,323759,85703,139508,0,,200924,372.78333333333336,0.0,372.78333333333336,372.78,0.0,9.997853962122427,0.0,335.51,0.0,0.0,37.26999999999998,372.78,0.0,9.997853962122427,0.0,335.51,0.0,0.0,37.26999999999998,0,0,54,60.0,0,0.0,0.0,0.7766319444444445,480,TIME_AND_MATERIAL,1743929181932341351,2025-11-03_440319_323759_85703,1743929181932341351
2025-11-03_440319_323760_85704,16946,440319,11-03-2025,323760,85704,139509,0,,200924,124.86666666666666,0.0,124.86666666666666,187.3,0.0,10.000000000000009,0.0,168.57,0.0,0.0,18.730000000000015,187.3,0.0,10.000000000000009,0.0,168.57,0.0,0.0,18.730000000000015,0,0,81,90.0,0,0.0,0.0,0.2601388888888888,480,TIME_AND_MATERIAL,1743929181012385451,2025-11-03_440319_323760_85704,1743929181012385451
2025-11-03_440319_323761_85705,16946,440319,11-03-2025,323761,85705,139510,0,,200924,279.5833333333333,0.0,279.5833333333333,372.78,0.0,11.250603573153066,0.0,330.84,0.0,0.0,41.94,372.78,0.0,11.250603573153066,0.0,330.84,0.0,0.0,41.94,0,0,71,80.0,0,0.0,0.0,0.5824652777777778,480,TIME_AND_MATERIAL,1743929178667747305,2025-11-03_440319_323761_85705,1743929178667747305
2025-11-03_440319_323762_85706,16946,440319,11-03-2025,323762,85706,139511,0,,200924,410.55,0.0,410.55,410.55,0.0,9.998782121544272,0.0,369.5,0.0,0.0,41.05000000000001,410.55,0.0,9.998782121544272,0.0,369.5,0.0,0.0,41.05000000000001,0,0,54,60.0,0,0.0,0.0,0.8553125,480,TIME_AND_MATERIAL,1743929172170042843,2025-11-03_440319_323762_85706,1743929172170042843
2025-11-03_440319_323764_85708,16946,440319,11-03-2025,323764,85708,139513,0,,200924,436.1333333333333,0.0,436.1333333333333,472.48,0.0,38.46088723332205,0.0,290.76,0.0,0.0,181.72000000000003,472.48,0.0,38.46088723332205,0.0,290.76,0.0,0.0,181.72000000000003,0,0,40,65.0,0,0.0,0.0,0.9086111111111111,480,TIME_AND_MATERIAL,1743929180969988989,2025-11-03_440319_323764_85708,1743929180969988989
2025-11-03_440319_323767_85709,16946,440319,11-03-2025,323767,85709,139514,0,,200924,32.28333333333333,0.0,32.28333333333333,34.97,0.0,10.7520732056048,0.0,31.21,0.0,0.0,3.759999999999998,34.97,0.0,10.7520732056048,0.0,31.21,0.0,0.0,3.759999999999998,0,0,58,65.0,0,0.0,0.0,0.0672569444444444,480,TIME_AND_MATERIAL,1743929174187097641,2025-11-03_440319_323767_85709,1743929174187097641
2025-11-03_440319_376202_97584,16946,440319,11-03-2025,376202,97584,0,0,,200924,60.9,0.0,60.9,203.0,0.0,100.0,0.0,0.0,0.0,0.0,203.0,203.0,0.0,100.0,0.0,0.0,0.0,0.0,203.0,0,0,186,200.0,0,0.0,0.0,0.126875,480,TIME_AND_MATERIAL,1743929172936505366,2025-11-03_440319_376202_97584,1743929172936505366
2025-11-03_440319_USER_ID_85699,16946,440319,11-03-2025,0,85699,139504,0,,200924,89.83333333333333,0.0,89.83333333333333,97.32,0.0,7.696259761611175,0.0,89.83,0.0,0.0,7.489999999999995,97.32,0.0,7.696259761611175,0.0,89.83,0.0,0.0,7.489999999999995,0,0,60,65.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1743929175819418838,2025-11-03_440319_USER_ID_85699,1743929175819418838
2025-11-03_500197_235382_75461,16946,500197,11-03-2025,235382,75461,0,0,,194508,96.0,0.0,96.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,-224.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,-224.0,0,0,140,0.0,0,0.0,0.0,0.2,480,NON_BILLABLE,1742565956649358853,2025-11-03_500197_235382_75461,1742565956649358853
2025-11-03_531566_275181_75461,16946,531566,11-03-2025,275181,75461,0,0,,200931,6.0,0.0,6.0,24.48,0.0,42.810457516339866,0.0,14.0,0.0,0.0,10.48,22.5,0.0,42.8,0.0,12.87,0.0,0.0,9.63,0,0,140,244.8,0,0.0,0.0,0.0125,480,TIME_AND_MATERIAL,1742569904293718432,2025-11-03_531566_275181_75461,1742569904293718432
2025-11-03_531566_USER_ID_84248,16946,531566,11-03-2025,0,84248,137046,0,,200931,36.0,0.0,36.0,146.88,0.0,42.810457516339866,0.0,84.0,0.0,0.0,62.88,135.0,0.0,42.80740740740741,0.0,77.21,0.0,0.0,57.790000000000006,0,0,140,244.8,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1742569892284797613,2025-11-03_531566_USER_ID_84248,1742569892284797613
2025-11-04_339879_297490_82413,16946,339879,11-04-2025,297490,82413,133700,0,,200924,60.0,0.0,60.0,200.0,0.0,30.0,0.0,140.0,0.0,0.0,60.0,200.0,0.0,30.0,0.0,140.0,0.0,0.0,60.0,0,0,140,200.0,0,0.0,0.0,0.125,480,TIME_AND_MATERIAL,1742565914623450673,2025-11-04_339879_297490_82413,1742565914623450673
2025-11-04_440319_305136_85698,16946,440319,11-04-2025,305136,85698,139503,0,,200924,159.28333333333333,0.0,159.28333333333333,504.4,0.0,10.527359238699438,0.0,451.3,0.0,0.0,53.099999999999966,504.4,0.0,10.527359238699438,0.0,451.3,0.0,0.0,53.099999999999966,0,0,170,190.0,0,0.0,0.0,0.3318402777777777,480,TIME_AND_MATERIAL,1743929173899550600,2025-11-04_440319_305136_85698,1743929173899550600
2025-11-04_440319_323755_85699,16946,440319,11-04-2025,323755,85699,0,0,,200924,89.83333333333333,0.0,89.83333333333333,97.32,0.0,10.768598438142202,0.0,86.84,0.0,0.0,10.47999999999999,97.32,0.0,10.768598438142202,0.0,86.84,0.0,0.0,10.47999999999999,0,0,58,65.0,0,0.0,0.0,0.1871527777777777,480,TIME_AND_MATERIAL,1743929181796262574,2025-11-04_440319_323755_85699,1743929181796262574
2025-11-04_440319_323756_85701,16946,440319,11-04-2025,323756,85701,139506,0,,200924,244.86666666666667,0.0,244.86666666666667,816.22,0.0,10.499620200436162,0.0,730.52,0.0,0.0,85.70000000000005,816.22,0.0,10.499620200436162,0.0,730.52,0.0,0.0,85.70000000000005,0,0,179,200.0,0,0.0,0.0,0.5101388888888889,480,TIME_AND_MATERIAL,1743929182018739518,2025-11-04_440319_323756_85701,1743929182018739518
2025-11-04_440319_323758_85702,16946,440319,11-04-2025,323758,85702,139507,0,,200924,76.13333333333334,0.0,76.13333333333334,205.56,0.0,3.70208211714342,0.0,197.95,0.0,0.0,7.610000000000014,205.56,0.0,3.70208211714342,0.0,197.95,0.0,0.0,7.610000000000014,0,0,156,162.0,0,0.0,0.0,0.1586111111111111,480,TIME_AND_MATERIAL,1743929181787141756,2025-11-04_440319_323758_85702,1743929181787141756
2025-11-04_440319_323759_85703,16946,440319,11-04-2025,323759,85703,139508,0,,200924,372.78333333333336,0.0,372.78333333333336,372.78,0.0,9.997853962122427,0.0,335.51,0.0,0.0,37.26999999999998,372.78,0.0,9.997853962122427,0.0,335.51,0.0,0.0,37.26999999999998,0,0,54,60.0,0,0.0,0.0,0.7766319444444445,480,TIME_AND_MATERIAL,1743929171717931333,2025-11-04_440319_323759_85703,1743929171717931333
2025-11-04_440319_323760_85704,16946,440319,11-04-2025,323760,85704,139509,0,,200924,124.86666666666666,0.0,124.86666666666666,187.3,0.0,10.000000000000009,0.0,168.57,0.0,0.0,18.730000000000015,187.3,0.0,10.000000000000009,0.0,168.57,0.0,0.0,18.730000000000015,0,0,81,90.0,0,0.0,0.0,0.2601388888888888,480,TIME_AND_MATERIAL,1743929174970655779,2025-11-04_440319_323760_85704,1743929174970655779
2025-11-04_440319_323761_85705,16946,440319,11-04-2025,323761,85705,139510,0,,200924,279.5833333333333,0.0,279.5833333333333,372.78,0.0,11.250603573153066,0.0,330.84,0.0,0.0,41.94,372.78,0.0,11.250603573153066,0.0,330.84,0.0,0.0,41.94,0,0,71,80.0,0,0.0,0.0,0.5824652777777778,480,TIME_AND_MATERIAL,1743929173592552099,2025-11-04_440319_323761_85705,1743929173592552099
2025-11-04_440319_323762_85706,16946,440319,11-04-2025,323762,85706,139511,0,,200924,410.55,0.0,410.55,410.55,0.0,9.998782121544272,0.0,369.5,0.0,0.0,41.05000000000001,410.55,0.0,9.998782121544272,0.0,369.5,0.0,0.0,41.05000000000001,0,0,54,60.0,0,0.0,0.0,0.8553125,480,TIME_AND_MATERIAL,1743929178095533184,2025-11-04_440319_323762_85706,1743929178095533184
2025-11-04_440319_323764_85708,16946,440319,11-04-2025,323764,85708,139513,0,,200924,436.1333333333333,0.0,436.1333333333333,472.48,0.0,38.46088723332205,0.0,290.76,0.0,0.0,181.72000000000003,472.48,0.0,38.46088723332205,0.0,290.76,0.0,0.0,181.72000000000003,0,0,40,65.0,0,0.0,0.0,0.9086111111111111,480,TIME_AND_MATERIAL,1743929175816139628,2025-11-04_440319_323764_85708,1743929175816139628
2025-11-04_440319_323767_85709,16946,440319,11-04-2025,323767,85709,139514,0,,200924,32.28333333333333,0.0,32.28333333333333,34.97,0.0,10.7520732056048,0.0,31.21,0.0,0.0,3.759999999999998,34.97,0.0,10.7520732056048,0.0,31.21,0.0,0.0,3.759999999999998,0,0,58,65.0,0,0.0,0.0,0.0672569444444444,480,TIME_AND_MATERIAL,1743929178916560816,2025-11-04_440319_323767_85709,1743929178916560816
2025-11-04_440319_376202_97584,16946,440319,11-04-2025,376202,97584,0,0,,200924,60.9,0.0,60.9,203.0,0.0,100.0,0.0,0.0,0.0,0.0,203.0,203.0,0.0,100.0,0.0,0.0,0.0,0.0,203.0,0,0,186,200.0,0,0.0,0.0,0.126875,480,TIME_AND_MATERIAL,1743929176841496014,2025-11-04_440319_376202_97584,1743929176841496014
2025-11-04_440319_USER_ID_85699,16946,440319,11-04-2025,0,85699,139504,0,,200924,89.83333333333333,0.0,89.83333333333333,97.32,0.0,7.696259761611175,0.0,89.83,0.0,0.0,7.489999999999995,97.32,0.0,7.696259761611175,0.0,89.83,0.0,0.0,7.489999999999995,0,0,60,65.0,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1743929176715649805,2025-11-04_440319_USER_ID_85699,1743929176715649805
2025-11-04_500197_235382_75461,16946,500197,11-04-2025,235382,75461,0,0,,194508,96.0,0.0,96.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,-224.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,-224.0,0,0,140,0.0,0,0.0,0.0,0.2,480,NON_BILLABLE,1742565931629389463,2025-11-04_500197_235382_75461,1742565931629389463
2025-11-04_531566_275181_75461,16946,531566,11-04-2025,275181,75461,0,0,,200931,6.0,0.0,6.0,24.48,0.0,42.810457516339866,0.0,14.0,0.0,0.0,10.48,22.5,0.0,42.8,0.0,12.87,0.0,0.0,9.63,0,0,140,244.8,0,0.0,0.0,0.0125,480,TIME_AND_MATERIAL,1742569904295013301,2025-11-04_531566_275181_75461,1742569904295013301
2025-11-04_531566_USER_ID_84248,16946,531566,11-04-2025,0,84248,137046,0,,200931,36.0,0.0,36.0,146.88,0.0,42.810457516339866,0.0,84.0,0.0,0.0,62.88,135.0,0.0,42.80740740740741,0.0,77.21,0.0,0.0,57.790000000000006,0,0,140,244.8,0,0.0,0.0,0.0,0,TIME_AND_MATERIAL,1742569893283995337,2025-11-04_531566_USER_ID_84248,1742569893283995337
2025-11-05_339879_297490_82413,16946,339879,11-05-2025,297490,82413,133700,0,,200924,60.0,0.0,60.0,200.0,0.0,30.0,0.0,140.0,0.0,0.0,60.0,200.0,0.0,30.0,0.0,140.0,0.0,0.0,60.0,0,0,140,200.0,0,0.0,0.0,0.125,480,TIME_AND_MATERIAL,1742565897631937370,2025-11-05_339879_297490_82413,1742565897631937370
2025-11-05_440319_305136_85698,16946,440319,11-05-2025,305136,85698,139503,0,,200924,159.28333333333333,0.0,159.28333333333333,504.4,0.0,10.527359238699438,0.0,451.3,0.0,0.0,53.099999999999966,504.4,0.0,10.527359238699438,0.0,451.3,0.0,0.0,53.099999999999966,0,0,170,190.0,0,0.0,0.0,0.3318402777777777,480,TIME_AND_MATERIAL,1743929182123663714,2025-11-05_440319_305136_85698,1743929182123663714
2025-11-05_440319_323755_85699,16946,440319,11-05-2025,323755,85699,0,0,,200924,89.83333333333333,0.0,89.83333333333333,97.32,0.0,10.768598438142202,0.0,86.84,0.0,0.0,10.47999999999999,97.32,0.0,10.768598438142202,0.0,86.84,0.0,0.0,10.47999999999999,0,0,58,65.0,0,0.0,0.0,0.1871527777777777,480,TIME_AND_MATERIAL,1743929181889717716,2025-11-05_440319_323755_85699,1743929181889717716
2025-11-05_440319_323756_85701,16946,440319,11-05-2025,323756,85701,139506,0,,200924,244.86666666666667,0.0,244.86666666666667,816.22,0.0,10.499620200436162,0.0,730.52,0.0,0.0,85.70000000000005,816.22,0.0,10.499620200436162,0.0,730.52,0.0,0.0,85.70000000000005,0,0,179,200.0,0,0.0,0.0,0.5101388888888889,480,TIME_AND_MATERIAL,1743929178819599600,2025-11-05_440319_323756_85701,1743929178819599600
2025-11-05_440319_323758_85702,16946,440319,11-05-2025,323758,85702,139507,0,,200924,76.13333333333334,0.0,76.13333333333334,205.56,0.0,3.70208211714342,0.0,197.95,0.0,0.0,7.610000000000014,205.56,0.0,3.70208211714342,0.0,197.95,0.0,0.0,7.610000000000014,0,0,156,162.0,0,0.0,0.0,0.1586111111111111,480,TIME_AND_MATERIAL,1743929173924448841,2025-11-05_440319_323758_85702,1743929173924448841
