"projectMembershipId","projectId","permissionSetId","userId","accountId","active","isDeleted","sourceType","version","isDeafult","_id","updatedAt","joinedAt","primaryTableMaxVersion._id","primaryTableMaxVersion.version"
"1678797","386488","201927","297491","16946","1","0","DEFAULT","1742554607651287960","true","1678797","","1727222400000","1678797","1742554607651287960"
"1678798","386488","201927","297492","16946","1","0","DEFAULT","1742554607645129578","true","1678798","","1727222400000","1678798","1742554607645129578"
"1678800","386488","201927","297493","16946","1","0","DEFAULT","1743178030540593493","true","1678800","","1727222400000","1678800","1743178030540593493"
"1678801","386488","201927","297494","16946","1","0","DEFAULT","1742554612795054688","true","1678801","","1727222400000","1678801","1742554612795054688"
"1678802","386488","201927","297496","16946","1","0","DEFAULT","1742554612793044522","true","1678802","","1727222400000","1678802","1742554612793044522"
"1678803","386488","201927","297497","16946","1","0","DEFAULT","1743177056284122683","true","1678803","","1727222400000","1678803","1743177056284122683"
"1678807","386488","201927","297498","16946","1","0","DEFAULT","1743176924097330562","true","1678807","","1727222400000","1678807","1743176924097330562"
"1678809","386488","201927","297499","16946","1","0","DEFAULT","1743176982879824899","true","1678809","","1727222400000","1678809","1743176982879824899"
"1678810","386488","201927","297500","16946","1","0","DEFAULT","1743177009181201280","true","1678810","","1727222400000","1678810","1743177009181201280"
"1678827","386490","204282","235382","16946","1","0","DEFAULT","1742554612796794131","true","1678827","","1727222400000","1678827","1742554612796794131"
"1678828","386490","204282","275181","16946","1","0","DEFAULT","1742554612797540341","true","1678828","","1727222400000","1678828","1742554612797540341"
"1678829","386490","204282","279501","16946","1","0","DEFAULT","1742554612789521079","true","1678829","","1727222400000","1678829","1742554612789521079"
"1678830","386490","201926","293237","16946","1","0","DEFAULT","1743176866163931906","true","1678830","","1727222400000","1678830","1743176866163931906"
"1678831","386490","221206","297488","16946","1","0","DEFAULT","1743176941206982135","true","1678831","","1727222400000","1678831","1743176941206982135"
"1678834","386490","204282","297489","16946","1","0","DEFAULT","1742554607649585511","true","1678834","","1727222400000","1678834","1742554607649585511"
"1678835","386490","201927","297490","16946","1","0","DEFAULT","1743177681980058900","true","1678835","","1727222400000","1678835","1743177681980058900"
"1678836","386490","201927","297491","16946","1","0","DEFAULT","1742554566374119363","true","1678836","","1727222400000","1678836","1742554566374119363"
"1678837","386490","201927","297492","16946","1","0","DEFAULT","1742554566373104923","true","1678837","","1727222400000","1678837","1742554566373104923"
"1678838","386490","201927","297493","16946","1","0","DEFAULT","1743178030537591663","true","1678838","","1727222400000","1678838","1743178030537591663"
"1678839","386490","201927","297494","16946","1","0","DEFAULT","1742554566373374972","true","1678839","","1727222400000","1678839","1742554566373374972"
"1678840","386490","201927","297496","16946","1","0","DEFAULT","1742554566372611745","true","1678840","","1727222400000","1678840","1742554566372611745"
"1678841","386490","201927","297497","16946","1","0","DEFAULT","1743177056284616474","true","1678841","","1727222400000","1678841","1743177056284616474"
"1678842","386490","201927","297498","16946","1","0","DEFAULT","1743176918917593417","true","1678842","","1727222400000","1678842","1743176918917593417"
"1678843","386490","201927","297499","16946","1","0","DEFAULT","1743176982880314608","true","1678843","","1727222400000","1678843","1743176982880314608"
"1678844","386490","201927","297500","16946","1","0","DEFAULT","1743177009181937096","true","1678844","","1727222400000","1678844","1743177009181937096"
"1733304","388921","201926","235382","16946","1","0","DEFAULT","1742554566372120099","true","1733304","","1728604800000","1733304","1742554566372120099"
"1641568","388921","204282","279501","16946","1","0","DEFAULT","1742554586945904468","true","1641568","","1726099200000","1641568","1742554586945904468"
"1641569","388921","221206","297488","16946","1","0","DEFAULT","1743176941207241016","true","1641569","","1726099200000","1641569","1743176941207241016"
"1641570","388921","201927","297490","16946","1","0","DEFAULT","1743177681980299743","true","1641570","","1726099200000","1641570","1743177681980299743"
"1645024","388921","201927","297496","16946","1","0","DEFAULT","1742554586946412026","true","1645024","","1726185600000","1645024","1742554586946412026"
"1650349","391531","204282","279501","16946","1","0","DEFAULT","1742554592063589257","true","1650349","","1726444800000","1650349","1742554592063589257"
"1674241","391531","201926","293237","16946","1","0","DEFAULT","1743176871348995595","true","1674241","","1727136000000","1674241","1743176871348995595"
"1651099","391531","201927","297491","16946","1","0","DEFAULT","1742554586950235777","true","1651099","","1726444800000","1651099","1742554586950235777"
"1651083","391531","201927","297492","16946","1","0","DEFAULT","1742554586949738347","true","1651083","","1726444800000","1651083","1742554586949738347"
"1654624","391531","201927","297493","16946","1","0","DEFAULT","1743178030538342041","true","1654624","","1726531200000","1654624","1743178030538342041"
"1651084","391531","201927","297499","16946","1","0","DEFAULT","1743176982880560726","true","1651084","","1726444800000","1651084","1743176982880560726"
"1669333","396266","201926","235382","16946","1","0","DEFAULT","1742554586946163190","true","1669333","","1727049600000","1669333","1742554586946163190"
"1669565","396266","204282","279501","16946","1","0","DEFAULT","1742554586946660323","true","1669565","","1727049600000","1669565","1742554586946660323"
"1814227","413258","201926","235382","16946","1","0","DEFAULT","1742554571507094499","true","1814227","","1730764800000","1814227","1742554571507094499"
"1843879","413258","204282","293237","16946","1","0","DEFAULT","1743176871356171568","true","1843879","","1731542400000","1843879","1743176871356171568"
"1843878","413258","201927","297494","16946","1","0","DEFAULT","1742554571500347681","true","1843878","","1731542400000","1843878","1742554571500347681"
"1915443","413258","201927","297499","16946","1","0","DEFAULT","1743176982880800262","true","1915443","","1733443200000","1915443","1743176982880800262"
"1733299","413385","201926","275181","16946","1","0","DEFAULT","1742554566371377529","true","1733299","","1728604800000","1733299","1742554566371377529"
"1745424","416027","201926","275181","16946","1","0","DEFAULT","1742554566376361597","true","1745424","","1729036800000","1745424","1742554566376361597"
"1919165","416027","204282","297489","16946","1","0","DEFAULT","1742554571502650357","true","1919165","","1733702400000","1919165","1742554571502650357"
"1745425","416027","201927","297493","16946","1","0","DEFAULT","1743178030541088552","true","1745425","","1729036800000","1745425","1743178030541088552"
"1745426","416027","201927","297494","16946","1","0","DEFAULT","1742554566376850132","true","1745426","","1729036800000","1745426","1742554566376850132"
"1808663","431430","201926","275181","16946","1","0","DEFAULT","1742554571506607210","true","1808663","","1730678400000","1808663","1742554571506607210"
"1808743","431430","204282","293237","16946","1","0","DEFAULT","1743176871350219293","true","1808743","","1730678400000","1808743","1743176871350219293"
"1816122","433135","201926","297489","16946","1","0","DEFAULT","1742554571507847501","true","1816122","","1730851200000","1816122","1742554571507847501"
"1843956","433135","201929","360197","16946","0","0","DEFAULT","1742554571500873118","true","1843956","","","1843956","1742554571500873118"
"1835682","440319","201926","235382","16946","1","0","DEFAULT","1742917276010203959","true","1835682","","1731456000000","1835682","1742917276010203959"
"1974049","440319","341707","305136","16946","1","0","DEFAULT","1742917276010696359","true","1974049","","1734739200000","1974049","1742917276010696359"
"1974050","440319","341707","323754","16946","1","0","DEFAULT","1739999736658632276","true","1974050","","1734739200000","1974050","1739999736658632276"
"2215538","440319","341707","323755","16946","1","0","DEFAULT","1742917281136806114","true","2215538","","1739923200000","2215538","1742917281136806114"
"1974051","440319","341707","323756","16946","1","0","DEFAULT","1742917276010944877","true","1974051","","1734739200000","1974051","1742917276010944877"
"1974052","440319","341707","323758","16946","1","0","DEFAULT","1742917276011194602","true","1974052","","1734739200000","1974052","1742917276011194602"
"1974053","440319","341707","323759","16946","1","0","DEFAULT","1742917276011453001","true","1974053","","1734739200000","1974053","1742917276011453001"
"1974054","440319","341707","323760","16946","1","0","DEFAULT","1742917276011701557","true","1974054","","1734739200000","1974054","1742917276011701557"
"1974055","440319","341707","323761","16946","1","0","DEFAULT","1742917276011948478","true","1974055","","1734739200000","1974055","1742917276011948478"
"1974056","440319","341707","323762","16946","1","0","DEFAULT","1742917276012194540","true","1974056","","1734739200000","1974056","1742917276012194540"
"1974057","440319","341707","323764","16946","1","0","DEFAULT","1742917276012438627","true","1974057","","1734739200000","1974057","1742917276012438627"
"1974058","440319","341707","323767","16946","1","0","DEFAULT","1742917281136559856","true","1974058","","1734739200000","1974058","1742917281136559856"
"1974045","440319","341707","376202","16946","1","0","DEFAULT","1742917276010451024","true","1974045","","1734739200000","1974045","1742917276010451024"
"2341069","440319","341707","433686","16946","1","0","DEFAULT","1743440385244019221","true","2341069","","1742428800000","2341069","1743440385244019221"
"1843770","442258","201926","235382","16946","1","0","DEFAULT","1742554566379570112","true","1843770","","1731542400000","1843770","1742554566379570112"
"1843771","442258","221206","297488","16946","1","0","DEFAULT","1743176946412641161","true","1843771","","1731542400000","1843771","1743176946412641161"
"1843772","442258","201927","297490","16946","1","0","DEFAULT","1743177681980546477","true","1843772","","1731542400000","1843772","1743177681980546477"
"1855640","445938","201926","297489","16946","1","0","DEFAULT","1742554566376115546","true","1855640","","1731974400000","1855640","1742554566376115546"
"1915299","465759","201926","235382","16946","1","0","DEFAULT","1742554571501137445","true","1915299","","1733443200000","1915299","1742554571501137445"
"1915300","465759","201927","297492","16946","1","0","DEFAULT","1742554571501384084","true","1915300","","1733443200000","1915300","1742554571501384084"
"1915301","465759","201927","297493","16946","1","0","DEFAULT","1743178030541589091","true","1915301","","1733443200000","1915301","1743178030541589091"
"2326810","498666","204282","235382","16946","1","0","DEFAULT","1742554571511515421","true","2326810","","1742256000000","2326810","1742554571511515421"
"2014889","498666","201926","275181","16946","1","0","DEFAULT","1742554571508352277","true","2014889","","1736380800000","2014889","1742554571508352277"
"2021046","500071","201926","235382","16946","1","0","DEFAULT","1742554571508841555","true","2021046","","1736467200000","2021046","1742554571508841555"
"2021047","500071","201927","297490","16946","1","0","DEFAULT","1743177681980787864","true","2021047","","1736467200000","2021047","1743177681980787864"
"2021048","500071","201927","297494","16946","1","0","DEFAULT","1742554571509330930","true","2021048","","1736467200000","2021048","1742554571509330930"
"2021049","500071","201927","297497","16946","1","0","DEFAULT","1743177056284870554","true","2021049","","1736467200000","2021049","1743177056284870554"
"2021050","500071","201927","297498","16946","1","0","DEFAULT","1743176918917848238","true","2021050","","1736467200000","2021050","1743176918917848238"
"2021051","500071","201927","297499","16946","1","0","DEFAULT","1743176982881048463","true","2021051","","1736467200000","2021051","1743176982881048463"
"2116209","531566","201926","275181","16946","1","0","DEFAULT","1742554571508107684","true","2116209","","1738281600000","2116209","1742554571508107684"
"1678559","386475","201926","235382","16946","1","0","DEFAULT","1748221334093670076","true","1678559","","1727222400000","1678559","1748221334093670076"
"1678560","386475","204282","275181","16946","1","0","DEFAULT","1748221334094370156","true","1678560","","1727222400000","1678560","1748221334094370156"
"1678561","386475","204282","279501","16946","1","0","DEFAULT","1748221334095975666","true","1678561","","1727222400000","1678561","1748221334095975666"
"1678562","386475","204282","293237","16946","1","0","DEFAULT","1748221334096240589","true","1678562","","1727222400000","1678562","1748221334096240589"
"1678563","386475","221206","297488","16946","1","0","DEFAULT","1748221334096762397","true","1678563","","1727222400000","1678563","1748221334096762397"
"1678564","386475","204282","297489","16946","1","0","DEFAULT","1748221334094102109","true","1678564","","1727222400000","1678564","1748221334094102109"
"1678565","386475","201927","297490","16946","1","0","DEFAULT","1748221334097822281","true","1678565","","1727222400000","1678565","1748221334097822281"
"1678566","386475","201927","297491","16946","1","0","DEFAULT","1748221334094890894","true","1678566","","1727222400000","1678566","1748221334094890894"
"1678567","386475","201927","297492","16946","1","0","DEFAULT","1748221334095149657","true","1678567","","1727222400000","1678567","1748221334095149657"
"1678568","386475","201927","297493","16946","1","0","DEFAULT","1748221334095406907","true","1678568","","1727222400000","1678568","1748221334095406907"
"1678569","386475","201927","297494","16946","1","0","DEFAULT","1748221334094631772","true","1678569","","1727222400000","1678569","1748221334094631772"
"1678571","386475","201927","297496","16946","1","0","DEFAULT","1748221334095666524","true","1678571","","1727222400000","1678571","1748221334095666524"
"1678572","386475","201927","297497","16946","1","0","DEFAULT","1748221334097556737","true","1678572","","1727222400000","1678572","1748221334097556737"
"1678573","386475","201927","297498","16946","1","0","DEFAULT","1748221334096503068","true","1678573","","1727222400000","1678573","1748221334096503068"
"1678574","386475","201927","297499","16946","1","0","DEFAULT","1748221334097038347","true","1678574","","1727222400000","1678574","1748221334097038347"
"1678575","386475","201927","297500","16946","1","0","DEFAULT","1748221334097297574","true","1678575","","1727222400000","1678575","1748221334097297574"
"1678741","386486","204282","235382","16946","1","0","DEFAULT","1748221334099371831","true","1678741","","1727222400000","1678741","1748221334099371831"
"1678742","386486","204282","275181","16946","1","0","DEFAULT","1748221335088299419","true","1678742","","1727222400000","1678742","1748221335088299419"
"1678743","386486","204282","279501","16946","1","0","DEFAULT","1748221334098339970","true","1678743","","1727222400000","1678743","1748221334098339970"
"1678744","386486","201926","293237","16946","1","0","DEFAULT","1748221335087838889","true","1678744","","1727222400000","1678744","1748221335087838889"
"1678745","386486","221206","297488","16946","1","0","DEFAULT","1748221335088569556","true","1678745","","1727222400000","1678745","1748221335088569556"
"1678746","386486","204282","297489","16946","1","0","DEFAULT","1748221334098080445","true","1678746","","1727222400000","1678746","1748221334098080445"
"1678751","386486","201927","297490","16946","1","0","DEFAULT","1748221335089360911","true","1678751","","1727222400000","1678751","1748221335089360911"
"1678752","386486","201927","297491","16946","1","0","DEFAULT","1748221334099624830","true","1678752","","1727222400000","1678752","1748221334099624830"
"1678753","386486","201927","297492","16946","1","0","DEFAULT","1748221334098596916","true","1678753","","1727222400000","1678753","1748221334098596916"
"1678754","386486","201927","297493","16946","1","0","DEFAULT","1748221335089613709","true","1678754","","1727222400000","1678754","1748221335089613709"
"1678756","386486","201927","297494","16946","1","0","DEFAULT","1748221334098855323","true","1678756","","1727222400000","1678756","1748221334098855323"
"1678757","386486","201927","297496","16946","1","0","DEFAULT","1748221334099112695","true","1678757","","1727222400000","1678757","1748221334099112695"
"1678758","386486","201927","297497","16946","1","0","DEFAULT","1748221334099883728","true","1678758","","1727222400000","1678758","1748221334099883728"
"1678760","386486","201927","297498","16946","1","0","DEFAULT","1748221334100143127","true","1678760","","1727222400000","1678760","1748221334100143127"
"1678761","386486","201927","297499","16946","1","0","DEFAULT","1748221335088827738","true","1678761","","1727222400000","1678761","1748221335088827738"
"1678762","386486","201927","297500","16946","1","0","DEFAULT","1748221335089099415","true","1678762","","1727222400000","1678762","1748221335089099415"
"1678811","386489","204282","235382","16946","1","0","DEFAULT","1748221335090894682","true","1678811","","1727222400000","1678811","1748221335090894682"
"1678812","386489","204282","275181","16946","1","0","DEFAULT","1748221335090383721","true","1678812","","1727222400000","1678812","1748221335090383721"
"1678813","386489","204282","279501","16946","1","0","DEFAULT","1748221335089871250","true","1678813","","1727222400000","1678813","1748221335089871250"
"1678814","386489","201926","293237","16946","1","0","DEFAULT","1748221335090637045","true","1678814","","1727222400000","1678814","1748221335090637045"
"1678815","386489","221206","297488","16946","1","0","DEFAULT","1748221335091659284","true","1678815","","1727222400000","1678815","1748221335091659284"
"1678816","386489","204282","297489","16946","1","0","DEFAULT","1748221335091915380","true","1678816","","1727222400000","1678816","1748221335091915380"
"1678817","386489","201927","297490","16946","1","0","DEFAULT","1748221335093477316","true","1678817","","1727222400000","1678817","1748221335093477316"
"1678818","386489","201927","297491","16946","1","0","DEFAULT","1748221335091146707","true","1678818","","1727222400000","1678818","1748221335091146707"
"1678819","386489","201927","297492","16946","1","0","DEFAULT","1748221335092170759","true","1678819","","1727222400000","1678819","1748221335092170759"
"1678820","386489","201927","297493","16946","1","0","DEFAULT","1748221335093742739","true","1678820","","1727222400000","1678820","1748221335093742739"
"1678821","386489","201927","297494","16946","1","0","DEFAULT","1748221335090129317","true","1678821","","1727222400000","1678821","1748221335090129317"
"1678822","386489","201927","297496","16946","1","0","DEFAULT","1748221335091404005","true","1678822","","1727222400000","1678822","1748221335091404005"
"1678823","386489","201927","297497","16946","1","0","DEFAULT","1748221335093186729","true","1678823","","1727222400000","1678823","1748221335093186729"
"1678824","386489","201927","297498","16946","1","0","DEFAULT","1748221335092420858","true","1678824","","1727222400000","1678824","1748221335092420858"
"1678825","386489","201927","297499","16946","1","0","DEFAULT","1748221335092671684","true","1678825","","1727222400000","1678825","1748221335092671684"
"1678826","386489","201927","297500","16946","1","0","DEFAULT","1748221335092922594","true","1678826","","1727222400000","1678826","1748221335092922594"
"2021737","500197","204282","235382","16946","1","0","DEFAULT","1748221338085000604","true","2021737","","1736467200000","2021737","1748221338085000604"
"2021736","500197","201926","275181","16946","1","0","DEFAULT","1748221338084557684","true","2021736","","1736467200000","2021736","1748221338084557684"
